10.828125,11.0,29.53125,30.0,-3.69018848055117,-2.8029996829436468
10.828125,11.0,29.0625,29.53125,-3.7188798279064414,-2.8063239650561425
10.65625,10.828125,29.53125,30.0,-3.7687361872698775,-2.8601649319732507
10.65625,10.828125,29.0625,29.53125,-3.806354028811861,-2.8638645058113448
10.828125,11.0,28.59375,29.0625,-3.75673181164795,-2.8333812451379985
10.828125,11.0,28.125,28.59375,-3.808047918559488,-2.872558991794212
10.65625,10.828125,28.59375,29.0625,-3.8468608398777433,-2.900380627323
10.65625,10.828125,28.125,28.59375,-3.9051402066919394,-2.950758549457011
10.484375,10.65625,29.53125,30.0,-3.856171967243227,-2.932526783691313
10.484375,10.65625,29.0625,29.53125,-3.8948711532559392,-2.944258132125441
10.3125,10.484375,29.53125,30.0,-3.9608905888519144,-3.0234638059888583
10.3125,10.484375,29.0625,29.53125,-4.0037255691365985,-3.047530933424146
10.484375,10.65625,28.59375,29.0625,-3.9493692756059326,-2.9918647513805516
10.484375,10.65625,28.125,28.59375,-4.012468079806542,-3.0557738964397716
10.3125,10.484375,28.59375,29.0625,-4.066283538693587,-3.0942207142849925
10.3125,10.484375,28.125,28.59375,-4.12769022497615,-3.159378742612794
10.828125,11.0,27.65625,28.125,-3.866327286078315,-2.9242590762040273
10.828125,11.0,27.1875,27.65625,-3.924606652892514,-2.986756104360424
10.65625,10.828125,27.65625,28.125,-3.963419574210765,-3.0177534772635695
10.65625,10.828125,27.1875,27.65625,-4.0211051799138655,-3.0881718668327323
10.828125,11.0,26.71875,27.1875,-3.982579560104364,-3.054959135083703
10.828125,11.0,26.25,26.71875,-4.034520104592045,-3.124325391878644
10.65625,10.828125,26.71875,27.1875,-4.079910784982122,-3.159939333113137
10.65625,10.828125,26.25,26.71875,-4.138389668607453,-3.2324973505484147
10.484375,10.65625,27.65625,28.125,-4.074291457003301,-3.123775304722762
10.484375,10.65625,27.1875,27.65625,-4.135660038521497,-3.1955532743476294
10.3125,10.484375,27.65625,28.125,-4.188859372366341,-3.2311672155821247
10.3125,10.484375,27.1875,27.65625,-4.245012102154315,-3.303725233017404
10.484375,10.65625,26.71875,27.1875,-4.191700897670881,-3.268111291782908
10.484375,10.65625,26.25,26.71875,-4.276698939011562,-3.3441325220249323
10.3125,10.484375,26.71875,27.1875,-4.334556789456822,-3.3772001386973174
10.3125,10.484375,26.25,26.71875,-4.41280843256056,-3.4400579631294916
10.140625,10.3125,29.53125,30.0,-4.06722396048596,-3.1187576265639207
10.140625,10.3125,29.0625,29.53125,-4.119682307946587,-3.1547024993881956
9.96875,10.140625,29.53125,30.0,-4.176541962282946,-3.2193279406016453
9.96875,10.140625,29.0625,29.53125,-4.233876212907034,-3.2587553536956673
10.140625,10.3125,28.59375,29.0625,-4.18108899373135,-3.198614791639896
10.140625,10.3125,28.125,28.59375,-4.241518170479395,-3.2654740619113545
9.96875,10.140625,28.59375,29.0625,-4.2908967656706025,-3.3077734587142458
9.96875,10.140625,28.125,28.59375,-4.360467941491859,-3.370314899550872
9.796875,9.96875,29.53125,30.0,-4.2804871098089174,-3.3207312993451708
9.796875,9.96875,29.0625,29.53125,-4.334978199049664,-3.365068608775263
9.625,9.796875,29.53125,30.0,-4.384037691250874,-3.4246444622117913
9.625,9.796875,29.0625,29.53125,-4.505363631684958,-3.470095241302239
9.796875,9.96875,28.59375,29.0625,-4.414349855929003,-3.421699476722619
9.796875,9.96875,28.125,28.59375,-4.536816937157862,-3.4725675558208264
9.625,9.796875,28.59375,29.0625,-4.62879684370642,-3.5470354409603972
9.625,9.796875,28.125,28.59375,-4.754788063487262,-3.638684485157228
10.140625,10.3125,27.65625,28.125,-4.3040238956470676,-3.338290906114106
10.140625,10.3125,27.1875,27.65625,-4.391254100431084,-3.4094435534570207
9.96875,10.140625,27.65625,28.125,-4.445718135704316,-3.440743929725022
9.96875,10.140625,27.1875,27.65625,-4.571015539863964,-3.501760110602166
10.140625,10.3125,26.71875,27.1875,-4.479129281993669,-3.4700525060419642
10.140625,10.3125,26.25,26.71875,-4.613295882304072,-3.5746638486835183
9.96875,10.140625,26.71875,27.1875,-4.707225528764182,-3.6440227825320375
9.96875,10.140625,26.25,26.71875,-4.970017779133865,-3.7999409498010848
9.796875,9.96875,27.65625,28.125,-4.662901801675607,-3.557242341953781
9.796875,9.96875,27.1875,27.65625,-4.813214912746326,-3.70974279215019
9.625,9.796875,27.65625,28.125,-4.926989226677278,-3.7754628017683394
9.625,9.796875,27.1875,27.65625,-5.110011685134687,-3.9314341552641614
9.796875,9.96875,26.71875,27.1875,-5.0491365884947745,-3.865687552532625
9.796875,9.96875,26.25,26.71875,-5.230083070059839,-3.996365048265449
9.625,9.796875,26.71875,27.1875,-5.291585677869838,-4.0339032476023835
9.625,9.796875,26.25,26.71875,-5.470361012538231,-4.141468067439967
10.828125,11.0,25.78125,26.25,-4.086719018376813,-3.1969016870171263
10.828125,11.0,25.3125,25.78125,-4.161432631089505,-3.2753227492979247
10.65625,10.828125,25.78125,26.25,-4.218781984382498,-3.3097276356614285
10.65625,10.828125,25.3125,25.78125,-4.296844109173212,-3.378507178453519
10.828125,11.0,24.84375,25.3125,-4.249804014449258,-3.3473879426004727
10.828125,11.0,24.375,24.84375,-4.3363765868596325,-3.435271800161763
10.65625,10.828125,24.84375,25.3125,-4.385386266365114,-3.469874348681375
10.65625,10.828125,24.375,24.84375,-4.576690389234976,-3.572003962497984
10.484375,10.65625,25.78125,26.25,-4.35482627030382,-3.409553979673666
10.484375,10.65625,25.3125,25.78125,-4.438713435953282,-3.5044768972009948
10.3125,10.484375,25.78125,26.25,-4.515838173086645,-3.539079445720613
10.3125,10.484375,25.3125,25.78125,-4.745408217839219,-3.6508801578852363
10.484375,10.65625,24.84375,25.3125,-4.644205768470006,-3.6068870385596186
10.484375,10.65625,24.375,24.84375,-4.963207819688202,-3.7273718090513466
10.3125,10.484375,24.84375,25.3125,-5.04659418005079,-3.8075368517887926
10.3125,10.484375,24.375,24.84375,-5.324511792686166,-3.994025431632036
10.828125,11.0,23.90625,24.375,-4.540091636220461,-3.5278964215881112
10.828125,11.0,23.4375,23.90625,-4.815631240510211,-3.630426057808055
10.65625,10.828125,23.90625,24.375,-4.889273195124541,-3.667793464418636
10.65625,10.828125,23.4375,23.90625,-5.209943093621414,-3.8502590282294546
10.828125,11.0,22.96875,23.4375,-5.140207399420811,-3.8012925071110173
10.828125,11.0,22.5,22.96875,-5.445039415590851,-3.987390934295648
10.65625,10.828125,22.96875,23.4375,-5.497148606551068,-4.0640770108839215
10.65625,10.828125,22.5,22.96875,-5.6767533742260055,-4.2734258715575635
10.484375,10.65625,23.90625,24.375,-5.2819928085912355,-3.921182184969869
10.484375,10.65625,23.4375,23.90625,-5.511041333892603,-4.1350210894510315
10.3125,10.484375,23.90625,24.375,-5.529466328025358,-4.167831343752762
10.3125,10.484375,23.4375,23.90625,-5.7222898031262135,-4.29455848780027
10.484375,10.65625,22.96875,23.4375,-5.699583224272814,-4.284023362042099
10.484375,10.65625,22.5,22.96875,-5.895762304716409,-4.460352670931883
10.3125,10.484375,22.96875,23.4375,-5.948784305185061,-4.4790056913636045
10.3125,10.484375,22.5,22.96875,-6.176417824161476,-4.655316191041715
10.140625,10.3125,25.78125,26.25,-4.847070379496383,-3.7316715561053626
10.140625,10.3125,25.3125,25.78125,-5.1475812898487,-3.887104629534581
9.96875,10.140625,25.78125,26.25,-5.180971229044098,-3.9533319140985173
9.96875,10.140625,25.3125,25.78125,-5.390039879860589,-4.062231096108451
10.140625,10.3125,24.84375,25.3125,-5.355923575913374,-4.055545145063945
10.140625,10.3125,24.375,24.84375,-5.563361709713479,-4.163581998645327
9.96875,10.140625,24.84375,25.3125,-5.596740750403687,-4.172683048924039
9.96875,10.140625,24.375,24.84375,-5.815421877062965,-4.332744682127308
9.796875,9.96875,25.78125,26.25,-5.427443182111894,-4.102727274427928
9.796875,9.96875,25.3125,25.78125,-5.632063887597007,-4.209964972880606
9.625,9.796875,25.78125,26.25,-5.669267199314332,-4.248433972977349
9.625,9.796875,25.3125,25.78125,-5.90659458989837,-4.403793030565948
9.796875,9.96875,24.84375,25.3125,-5.856956554440493,-4.3583167534733365
9.796875,9.96875,24.375,24.84375,-6.0797521785944655,-4.561190896653445
9.625,9.796875,24.84375,25.3125,-6.135510402254037,-4.5859250897565715
9.625,9.796875,24.375,24.84375,-6.29319687298741,-4.821217985880799
10.140625,10.3125,23.90625,24.375,-5.765835530554276,-4.30587264398307
10.140625,10.3125,23.4375,23.90625,-5.994169714364192,-4.5048867396087955
9.96875,10.140625,23.90625,24.375,-6.0349582269161655,-4.5364567035503205
9.96875,10.140625,23.4375,23.90625,-6.241919409486971,-4.740667877283264
